,subject,trial,rt,choice,item_value_0,item_value_1,gaze_0,gaze_1,RT
2969,25,89,6868.522,0,88,80,0.682381688,0.317618312,6870.522
2970,25,90,8182.444,0,80,70,0.588782233,0.411217767,8185.444
2971,25,91,2063.279,1,80,93,0.556760349,0.443239651,2063.279
2972,25,92,3914.681,0,82,80,0.631414605,0.368585395,3917.681
2973,25,93,2949.97,0,50,41,0.613817214,0.386182786,2951.97
2974,25,94,1976.353,1,96,110,0.500163437,0.499836563,1979.353
2975,25,95,1498.183,1,80,85,0.363714878,0.636285122,1498.183
2976,25,96,4731.632,0,60,50,0.60058734,0.39941266,4734.632
2977,25,97,2406.173,1,41,50,0.522936312,0.477063688,2406.173
2978,25,98,3846.133,0,110,96,0.607703865,0.392296135,3849.133
2979,25,99,5041.701,1,72,80,0.469811106,0.530188894,5041.701
2980,25,100,3976.439,1,49,50,0.557109557,0.442890443,3978.439
2981,25,101,6041.11,1,43,50,0.748290202,0.251709798,6043.11
2982,25,102,10959.667,1,51,50,0.599199808,0.400800192,10961.667
2983,25,103,2929.594,0,112,110,0.671850877,0.328149123,2931.594
2984,25,104,1842.801,1,40,50,0.556939778,0.443060222,1845.801
2985,25,105,9067.473,0,50,51,0.415704839,0.584295161,9070.473
2986,25,106,9167.467,0,85,80,0.453318335,0.546681665,9170.467
2987,25,107,12136.964,0,50,49,0.489199228,0.510800772,12138.964
2988,25,108,2698.169,1,50,43,0.494906772,0.505093228,2698.169
2989,25,109,4628.875,1,80,82,0.496990959,0.503009041,4631.875
2990,25,110,3754.417,1,50,60,0.500210706,0.499789294,3756.417
2991,25,111,4177.62,0,53,50,0.698058675,0.301941325,4179.62
2992,25,112,3395.043,0,122,110,0.52869087,0.47130913,3399.043
2993,25,113,4928.446,1,67,80,0.412335923,0.587664077,4930.446
2994,25,114,2868.349,0,80,67,0.684691676,0.315308324,2868.349
2995,25,115,9406.728,1,70,80,0.519657542,0.480342458,9410.728
2996,25,116,7354.094,0,110,122,0.43327715,0.56672285,7358.094
2997,25,117,7369.732,1,110,115,0.569460067,0.430539933,7369.732
2998,25,118,4304.453,1,110,112,0.448618001,0.551381999,4306.453
2999,25,119,3459.006,0,110,103,0.694308533,0.305691467,3461.006
3000,26,0,3954.36,1,110,131,0.510417789,0.489582211,3954.36
3001,26,1,3430.104,1,47,50,0.500758575,0.499241425,3430.104
3002,26,2,4790.332,0,50,44,0.485845305,0.514154695,4792.332
3003,26,3,2293.717,0,57,50,0.629290773,0.370709227,2293.717
3004,26,4,1600.204,1,42,50,0.480506462,0.519493538,1600.204
3005,26,5,3382.276,1,108,110,0.420707451,0.579292549,3382.276
3006,26,6,5924.823,0,78,80,0.510978787,0.489021213,6149.823
3007,26,7,3778.703,1,110,92,0.5239605,0.4760395,3553.703
3008,26,8,5725.532,0,50,48,0.624299041,0.375700959,5725.532
3009,26,9,5110.158,1,110,101,0.47146958,0.52853042,5110.158
3010,26,10,2845.064,1,46,50,0.453102401,0.546897599,2845.064
3011,26,11,4896.907,0,80,83,0.582081265,0.417918735,4896.907
3012,26,12,3161.734,1,50,56,0.465518298,0.534481702,3161.734
3013,26,13,4104.913,1,50,47,0.536584835,0.463415165,4104.913
3014,26,14,3033.454,1,110,124,0.472092874,0.527907126,3033.454
3015,26,15,3098.95,0,91,80,0.584597514,0.415402486,3098.95
3016,26,16,3006.867,1,64,80,0.446354717,0.553645283,3006.867
3017,26,17,2611.25,1,83,80,0.529356061,0.470643939,2760.25
3018,26,18,5021.21,0,101,110,0.49148945,0.50851055,4872.21
3019,26,19,5364.197,0,56,50,0.436226731,0.563773269,5364.197
3020,26,20,15268.943,0,50,42,0.82520832,0.17479168,15268.943
3021,26,21,3485.132,0,110,117,0.501732502,0.498267498,3701.132
3022,26,22,7177.329,0,77,80,0.570484314,0.429515686,6961.329
3023,26,23,3908.625,1,80,91,0.583182351,0.416817649,3908.625
3024,26,24,2896.952,1,44,50,0.471540546,0.528459454,2896.952
3025,26,25,7720.648,0,50,57,0.4695543,0.5304457,7917.648
3026,26,26,2694.369,0,50,46,0.613192924,0.386807076,2497.369
3027,26,27,5572.055,1,110,108,0.313793802,0.686206198,5572.055
3028,26,28,10583.331,0,133,110,0.499354106,0.500645894,10583.331
3029,26,29,9587.822,0,131,110,0.499818541,0.500181459,9587.822
3030,26,30,3651.797,0,126,110,0.636068553,0.363931447,3651.797
3031,26,31,4992.643,1,110,133,0.495205034,0.504794966,4992.643
3032,26,32,4595.107,0,110,126,0.408276786,0.591723214,4595.107
3033,26,33,4694.762,1,48,50,0.438272882,0.561727118,4694.762
3034,26,34,7557.36,1,80,77,0.455094991,0.544905009,7736.36
3035,26,35,2468.382,0,117,110,0.547476131,0.452523869,2289.382
3036,26,36,3474.492,0,80,64,0.647935416,0.352064584,3474.492
3037,26,37,2846.675,0,80,78,0.629193477,0.370806523,2846.675
3038,26,38,2255.533,0,124,110,0.574844073,0.425155927,2255.533
3039,26,39,3640.418,0,92,110,0.551618189,0.448381811,3640.418
3040,26,40,6962.221,0,128,110,0.590515571,0.409484429,6962.221
3041,26,41,3006.345,1,50,58,0.518298442,0.481701558,3006.345
3042,26,42,4687.366,1,54,50,0.512862506,0.487137494,4689.366
3043,26,43,2758.795,0,80,69,0.421979901,0.578020099,2760.795
3044,26,44,2739.147,1,105,110,0.52074312,0.47925688,2739.147
3045,26,45,3927.039,0,55,50,0.523409199,0.476590801,3927.039
3046,26,46,4294.75,0,96,80,0.519951559,0.480048441,4294.75
3047,26,47,2454.979,1,80,75,0.471387967,0.528612033,2454.979
3048,26,48,2496.827,1,110,128,0.417166668,0.582833332,2496.827
3049,26,49,6324.076,1,59,50,0.488764408,0.511235592,6324.076
3050,26,50,11780.841,1,110,119,0.343731793,0.656268207,11780.841
3051,26,51,9034.696,0,52,50,0.490708031,0.509291969,9034.696
3052,26,52,2735.087,0,58,50,0.580710632,0.419289368,2735.087
3053,26,53,4886.065,0,119,110,0.513290465,0.486709535,4886.065
3054,26,54,8591.544,1,74,80,0.433157054,0.566842946,8591.544
3055,26,55,5016.858,1,86,80,0.504344586,0.495655414,5016.858
3056,26,56,3983.471,0,66,80,0.503145192,0.496854808,3983.471
3057,26,57,3944.317,1,50,59,0.582371196,0.417628804,3944.317
3058,26,58,3322.85,1,94,110,0.463881075,0.536118925,3322.85
3059,26,59,5648.852,0,110,87,0.529328263,0.470671737,5648.852
3060,26,60,3192.225,1,75,80,0.469357955,0.530642045,3192.225
3061,26,61,5584.85,1,50,45,0.52133275,0.47866725,5584.85
3062,26,62,3800.955,0,89,110,0.653329,0.346671,3800.955
3063,26,63,2762.286,1,80,94,0.53142234,0.46857766,2762.286
3064,26,64,2369.886,0,110,98,0.603994003,0.396005997,2369.886
3065,26,65,4778.094,0,94,80,0.537006387,0.462993613,4778.094
3066,26,66,3005.013,0,110,94,0.555072986,0.444927014,3005.013
3067,26,67,3246.13,0,80,66,0.60250546,0.39749454,3246.13
3068,26,68,2716.209,1,50,54,0.54934482,0.45065518,2716.209
3069,26,69,5576.069,0,98,110,0.59802194,0.40197806,5576.069
3070,26,70,2473.142,1,50,52,0.480849107,0.519150893,2473.142
3071,26,71,3912.157,0,110,89,0.514682861,0.485317139,3912.157
3072,26,72,3462.278,1,87,110,0.471911286,0.528088714,3462.278
3073,26,73,6806.876,0,110,105,0.606817519,0.393182481,6806.876
3074,26,74,3689.885,1,80,96,0.472772253,0.527227747,3689.885
3075,26,75,4854.366,1,80,86,0.607212687,0.392787313,5149.366
3076,26,76,2165.553,1,50,55,0.465425851,0.534574149,1873.553
3077,26,77,2967.995,0,80,74,0.362303561,0.637696439,2967.995
3078,26,78,2533.616,1,45,50,0.546850108,0.453149892,2536.616
3079,26,79,2814.158,0,69,80,0.608377414,0.391622586,2814.158
3080,26,80,2681.53,1,50,53,0.503437653,0.496562347,2681.53
3081,26,81,6612.498,0,50,40,0.704416581,0.295583419,6612.498
3082,26,82,2543.025,1,80,88,0.485777194,0.514222806,2543.025
3083,26,83,3110.467,1,115,110,0.39908641,0.60091359,3110.467
3084,26,84,2827.555,1,103,110,0.486043795,0.513956205,2827.555
3085,26,85,2676.807,1,90,80,0.434815778,0.565184222,2676.807
3086,26,86,4946.576,0,80,72,0.555701799,0.444298201,4946.576
3087,26,87,3069.226,0,93,80,0.55513104,0.44486896,3069.226
3088,26,88,2909.776,1,80,90,0.482772285,0.517227715,2909.776
3089,26,89,2467.004,0,88,80,0.589631653,0.410368347,2467.004
3090,26,90,2153.84,0,80,70,0.561035194,0.438964806,2153.84
3091,26,91,2562.301,1,80,93,0.445142741,0.554857259,2562.301
3092,26,92,2594.663,0,82,80,0.551732948,0.448267052,2594.663
3093,26,93,4674.205,0,50,41,0.407896645,0.592103355,4674.205
3094,26,94,4044.829,1,96,110,0.420935019,0.579064981,4044.829
3095,26,95,3204.199,1,80,85,0.449639246,0.550360754,3204.199
3096,26,96,3188.273,1,60,50,0.415658971,0.584341029,3188.273
3097,26,97,1857.293,1,41,50,0.395930039,0.604069961,1857.293
3098,26,98,2550.861,0,110,96,0.52695373,0.47304627,2550.861
3099,26,99,3109.831,1,72,80,0.529661196,0.470338804,3109.831
3100,26,100,3238.687,1,49,50,0.518062264,0.481937736,3238.687
3101,26,101,3525.751,1,43,50,0.512276883,0.487723117,3525.751
3102,26,102,3750.855,1,51,50,0.465820359,0.534179641,3750.855
3103,26,103,3371.85,1,112,110,0.363030652,0.636969348,3371.85
3104,26,104,3067.544,1,40,50,0.487121806,0.512878194,3067.544
3105,26,105,4316.018,1,50,51,0.502825437,0.497174563,4316.018
3106,26,106,5624.833,1,85,80,0.506079477,0.493920523,5624.833
3107,26,107,5768.844,1,50,49,0.407687111,0.592312889,5768.844
3108,26,108,4310.734,0,50,43,0.526457658,0.473542342,4310.734
3109,26,109,3845.923,1,80,82,0.458215852,0.541784148,3845.923
3110,26,110,5282.875,1,50,60,0.437372336,0.562627664,5282.875
3111,26,111,3154.436,1,53,50,0.451633486,0.548366514,3154.436
3112,26,112,3155.11,0,122,110,0.459424277,0.540575723,3155.11
3113,26,113,3158.929,1,67,80,0.485677735,0.514322265,3158.929
3114,26,114,3323.891,1,80,67,0.198439015,0.801560985,3323.891
3115,26,115,4285.535,1,70,80,0.458038332,0.541961668,4285.535
3116,26,116,3362.234,1,110,122,0.457125985,0.542874015,3362.234
3117,26,117,5032.092,1,110,115,0.476521739,0.523478261,5042.092
3118,26,118,2523.751,1,110,112,0.532272289,0.467727711,2513.751
3119,26,119,5720.895,1,110,103,0.387573836,0.612426164,5720.895
3120,27,0,1634.272,1,110,131,0.531947147,0.468052853,1634.272
3121,27,1,3381.251,1,47,50,0.480901936,0.519098064,3381.251
3122,27,2,5654.203,0,50,44,0.8179072,0.1820928,5654.203
3123,27,3,2911.667,0,57,50,0.668698236,0.331301764,2911.667
3124,27,4,5072.245,0,42,50,0.528545391,0.471454609,5072.245
3125,27,5,5156.361,0,108,110,0.553078124,0.446921876,5156.361
3126,27,6,6440.121,0,78,80,0.500565238,0.499434762,6440.121
3127,27,7,4220.881,0,110,92,0.445660023,0.554339977,4220.881
3128,27,8,4035.792,0,50,48,0.485671612,0.514328388,4035.792
3129,27,9,3726.873,0,110,101,0.60211233,0.39788767,3726.873
3130,27,10,3927.085,0,46,50,0.498855609,0.501144391,3927.085
3131,27,11,6430.405,0,80,83,0.516917611,0.483082389,6430.405
3132,27,12,3712.042,0,50,56,0.738490899,0.261509101,3712.042
3133,27,13,7043.878,1,50,47,0.454747752,0.545252248,7043.878
3134,27,14,3192.733,1,110,124,0.605986754,0.394013246,3192.733
3135,27,15,7772.035,1,91,80,0.633996839,0.366003161,7772.035
3136,27,16,4538.813,1,64,80,0.587877472,0.412122528,4538.813
3137,27,17,4973.142,1,83,80,0.568850697,0.431149303,4973.142
3138,27,18,7627.573,1,101,110,0.490363964,0.509636036,7627.573
3139,27,19,8058.478,1,56,50,0.504465393,0.495534607,8058.478
3140,27,20,4196.297,0,50,42,0.457543957,0.542456043,4196.297
3141,27,21,8401.134,1,110,117,0.54278169,0.45721831,8401.134
3142,27,22,7273.249,0,77,80,0.565935367,0.434064633,7273.249
3143,27,23,5805.11,1,80,91,0.614385965,0.385614035,6005.11
3144,27,24,6627.435,1,44,50,0.443411719,0.556588281,6427.435
3145,27,25,5796.05,0,50,57,0.522836081,0.477163919,5796.05
3146,27,26,5306.809,0,50,46,0.483801021,0.516198979,5306.809
3147,27,27,6284.747,0,110,108,0.491884491,0.508115509,6284.747
3148,27,28,5995.246,1,133,110,0.370170175,0.629829825,5995.246
3149,27,29,6570.651,1,131,110,0.487678181,0.512321819,6570.651
3150,27,30,3542.327,0,126,110,0.547257492,0.452742508,3542.327
3151,27,31,4593.874,0,110,133,0.589789782,0.410210218,4593.874
3152,27,32,8201.263,1,110,126,0.486678491,0.513321509,8201.263
3153,27,33,2960.969,1,48,50,0.500697895,0.499302105,2960.969
3154,27,34,5422.187,0,80,77,0.450413121,0.549586879,5422.187
3155,27,35,6118.182,0,117,110,0.51631279,0.48368721,6118.182
3156,27,36,4753.687,1,80,64,0.543563883,0.456436117,4753.687
3157,27,37,6103.596,1,80,78,0.56173338,0.43826662,6103.596
3158,27,38,3166.2,1,124,110,0.421268435,0.578731565,3166.2
3159,27,39,2077.775,1,92,110,0.577684363,0.422315637,2077.775
3160,27,40,2793.149,0,128,110,0.619487811,0.380512189,2793.149
3161,27,41,1761.971,1,50,58,0.542588647,0.457411353,1761.971
3162,27,42,2598.195,0,54,50,0.577299504,0.422700496,2598.195
3163,27,43,1883.892,1,80,69,0.585740602,0.414259398,1883.892
3164,27,44,3591.919,1,105,110,0.563869657,0.436130343,3591.919
3165,27,45,2259.483,0,55,50,0.500824776,0.499175224,2259.483
3166,27,46,1895.624,0,96,80,0.625737135,0.374262865,1895.624
3167,27,47,2325.33,0,80,75,0.539512978,0.460487022,2325.33
3168,27,48,1899.811,1,110,128,0.510212432,0.489787568,1899.811
3169,27,49,2326.667,0,59,50,0.661469272,0.338530728,2326.667
3170,27,50,1969.001,1,110,119,0.401330154,0.598669846,1969.001
3171,27,51,2065.614,0,52,50,0.611380205,0.388619795,2065.614
3172,27,52,2554.223,0,58,50,0.57782361,0.42217639,2554.223
3173,27,53,2516.719,0,119,110,0.685666939,0.314333061,2516.719
3174,27,54,1687.995,1,74,80,0.592228847,0.407771153,1687.995
3175,27,55,4735.542,0,86,80,0.55357745,0.44642255,4735.542
3176,27,56,1879.412,0,66,80,0.611580643,0.388419357,1879.412
3177,27,57,1839.355,1,50,59,0.535231745,0.464768255,1839.355
3178,27,58,1714.704,1,94,110,0.576100629,0.423899371,1765.704
3179,27,59,2315.388,0,110,87,0.659069029,0.340930971,2264.388
3180,27,60,3015.833,1,75,80,0.542118025,0.457881975,3015.833
3181,27,61,2288.812,0,50,45,0.487389421,0.512610579,2288.812
3182,27,62,1425.488,1,89,110,0.455102298,0.544897702,1425.488
3183,27,63,3827.167,1,80,94,0.597939034,0.402060966,3827.167
3184,27,64,3103.408,0,110,98,0.552835739,0.447164261,3103.408
3185,27,65,3757.802,0,94,80,0.662299104,0.337700896,3757.802
3186,27,66,4216.771,1,110,94,0.592074685,0.407925315,4216.771
3187,27,67,2605.559,0,80,66,0.560690217,0.439309783,2605.559
3188,27,68,3330.238,0,50,54,0.576013899,0.423986101,3330.238
3189,27,69,3604.612,1,98,110,0.510413706,0.489586294,3604.612
3190,27,70,4480.564,1,50,52,0.466441896,0.533558104,4480.564
3191,27,71,2731.316,0,110,89,0.682658424,0.317341576,2731.316
3192,27,72,3602.432,1,87,110,0.396566624,0.603433376,3602.432
3193,27,73,3767.766,1,110,105,0.651677078,0.348322922,3767.766
3194,27,74,5021.591,1,80,96,0.584834775,0.415165225,5021.591
3195,27,75,5970.427,1,80,86,0.467876128,0.532123872,5970.427
3196,27,76,3998.942,1,50,55,0.517612444,0.482387556,3998.942
3197,27,77,4672.95,0,80,74,0.542111686,0.457888314,4672.95
3198,27,78,4111.842,1,45,50,0.504725049,0.495274951,4111.842
3199,27,79,3268.259,1,69,80,0.482592994,0.517407006,3268.259
3200,27,80,2048.961,1,50,53,0.535495099,0.464504901,2048.961
3201,27,81,2841.402,0,50,40,0.632269361,0.367730639,2841.402
3202,27,82,4139.177,1,80,88,0.564963687,0.435036313,4139.177
3203,27,83,4477.379,0,115,110,0.457176383,0.542823617,4477.379
3204,27,84,2071.375,0,103,110,0.574609833,0.425390167,2071.375
3205,27,85,4195.264,0,90,80,0.596652165,0.403347835,4195.264
3206,27,86,2468.563,0,80,72,0.623452613,0.376547387,2468.563
3207,27,87,2853.293,0,93,80,0.545539131,0.454460869,2853.293
3208,27,88,3875.861,1,80,90,0.449332591,0.550667409,3876.861
3209,27,89,3800.704,0,88,80,0.498634376,0.501365624,3800.704
3210,27,90,2758.2,0,80,70,0.475056115,0.524943885,2762.2
3211,27,91,4489.419,1,80,93,0.587150165,0.412849835,4489.419
3212,27,92,4576.46,0,82,80,0.596601756,0.403398244,4576.46
3213,27,93,2232.776,0,50,41,0.638379942,0.361620058,2232.776
3214,27,94,3329.848,1,96,110,0.415556508,0.584443492,3329.848
3215,27,95,4914.487,1,80,85,0.587285274,0.412714726,4914.487
3216,27,96,4604.038,1,60,50,0.467517322,0.532482678,4604.038
3217,27,97,2672.665,0,41,50,0.44817597,0.55182403,2672.665
3218,27,98,4926.926,1,110,96,0.552275071,0.447724929,4926.926
3219,27,99,4475.167,1,72,80,0.489304472,0.510695528,4475.167
3220,27,100,3143.668,0,49,50,0.530340394,0.469659606,3143.668
3221,27,101,6849.225,0,43,50,0.515051946,0.484948054,6849.225
3222,27,102,2395.993,0,51,50,0.580959229,0.419040771,2395.993
3223,27,103,3890.698,0,112,110,0.694943967,0.305056033,3890.698
3224,27,104,5010.068,1,40,50,0.47022059,0.52977941,5010.068
3225,27,105,3374.686,0,50,51,0.530704994,0.469295006,3374.686
3226,27,106,2589.66,0,85,80,0.579582359,0.420417641,2592.66
3227,27,107,3277.458,0,50,49,0.53165316,0.46834684,3277.458
3228,27,108,4888.513,1,50,43,0.563949017,0.436050983,4890.513
3229,27,109,3538.174,1,80,82,0.461385275,0.538614725,3538.174
3230,27,110,2017.232,1,50,60,0.670616524,0.329383476,2017.232
3231,27,111,7481.734,0,53,50,0.497893335,0.502106665,7481.734
3232,27,112,3836.637,0,122,110,0.645641852,0.354358148,3836.637
3233,27,113,2667.166,1,67,80,0.744122075,0.255877925,2667.166
3234,27,114,4229.895,0,80,67,0.657773457,0.342226543,4229.895
3235,27,115,4699.266,1,70,80,0.444466561,0.555533439,4702.266
3236,27,116,1650.606,1,110,122,0.480358213,0.519641787,1650.606
3237,27,117,3467.038,1,110,115,0.598933227,0.401066773,3467.038
3238,27,118,2262.936,1,110,112,0.608478372,0.391521628,2262.936
3239,27,119,6140.96,0,110,103,0.610136452,0.389863548,6140.96
3240,28,0,2420.685,1,110,131,0.452772999,0.547227001,2420.685
3241,28,1,3499.168,1,47,50,0.552635254,0.447364746,3499.168
3242,28,2,2986.17,0,50,44,0.495965248,0.504034752,2986.17
3243,28,3,5100.094,0,57,50,0.457920588,0.542079412,5100.094
3244,28,4,1725.954,1,42,50,0.505301553,0.494698447,1725.954
3245,28,5,2108.725,1,108,110,0.469795307,0.530204693,2246.725
3246,28,6,1724.844,1,78,80,0.473002383,0.526997617,1589.844
3247,28,7,2432.793,0,110,92,0.487643172,0.512356828,2432.793
3248,28,8,1830.792,1,50,48,0.510302015,0.489697985,1830.792
3249,28,9,1901.438,0,110,101,0.710299369,0.289700631,1901.438
3250,28,10,1768.948,1,46,50,0.473250979,0.526749021,1768.948
3251,28,11,1780.24,0,80,83,0.734140928,0.265859072,1780.24
3252,28,12,1923.951,0,50,56,0.779184497,0.220815503,1923.951
3253,28,13,1376.212,0,50,47,0.579164889,0.420835111,1378.212
3254,28,14,1570.343,1,110,124,0.434442074,0.565557926,1570.343
3255,28,15,1976.101,1,91,80,0.529511225,0.470488775,1976.101
3256,28,16,2043.473,1,64,80,0.356409241,0.643590759,2043.473
3257,28,17,2049.897,1,83,80,0.474877724,0.525122276,2049.897
3258,28,18,1996.728,1,101,110,0.469165349,0.530834651,1996.728
3259,28,19,2073.991,1,56,50,0.35399327,0.64600673,2073.991
3260,28,20,2177.599,1,50,42,0.399337688,0.600662312,2177.599
3261,28,21,1628.771,0,110,117,0.700696712,0.299303288,1628.771
3262,28,22,1985.741,1,77,80,0.533000526,0.466999474,1988.741
3263,28,23,2123.308,1,80,91,0.390735433,0.609264567,2123.308
3264,28,24,1968.519,1,44,50,0.473836268,0.526163732,1968.519
3265,28,25,2070.932,1,50,57,0.46198625,0.53801375,2070.932
3266,28,26,2660.077,0,50,46,0.541010334,0.458989666,2660.077
3267,28,27,2584.98,0,110,108,0.553229216,0.446770784,2584.98
3268,28,28,2274.049,0,133,110,0.57105729,0.42894271,2274.049
3269,28,29,1861.168,0,131,110,0.653760769,0.346239231,1861.168
3270,28,30,2473.36,0,126,110,0.536416353,0.463583647,2476.36
3271,28,31,1736.281,1,110,133,0.484108088,0.515891912,1739.281
3272,28,32,1742.155,1,110,126,0.494993156,0.505006844,1742.155
3273,28,33,2913.099,0,48,50,0.649821712,0.350178288,2913.099
3274,28,34,2627.482,0,80,77,0.48982734,0.51017266,2630.482
3275,28,35,1826.294,0,117,110,0.707474038,0.292525962,1826.294
3276,28,36,1354.626,0,80,64,0.673535291,0.326464709,1354.626
3277,28,37,1646.504,0,80,78,0.715019255,0.284980745,1758.504
3278,28,38,2885.32,0,124,110,0.431621715,0.568378285,2776.32
3279,28,39,1566.876,1,92,110,0.461525926,0.538474074,1570.876
3280,28,40,4468.678,0,128,110,0.577124437,0.422875563,4468.678
3281,28,41,1771.238,0,50,58,0.683828764,0.316171236,1771.238
3282,28,42,2045.798,1,54,50,0.404729369,0.595270631,2045.798
3283,28,43,2012.281,1,80,69,0.442617868,0.557382132,2012.281
3284,28,44,5198.2,1,105,110,0.505557479,0.494442521,5200.2
3285,28,45,4256.217,0,55,50,0.478965928,0.521034072,4256.217
3286,28,46,1661.093,1,96,80,0.499371129,0.500628871,1664.093
3287,28,47,2058.237,1,80,75,0.358856908,0.641143092,2058.237
3288,28,48,2207.346,0,110,128,0.565875263,0.434124737,2211.346
3289,28,49,2443.773,0,59,50,0.546325535,0.453674465,2443.773
3290,28,50,4032.071,1,110,119,0.532296771,0.467703229,4032.071
3291,28,51,5208.341,0,52,50,0.581781717,0.418218283,5208.341
3292,28,52,5404.922,0,58,50,0.312501711,0.687498289,5404.922
3293,28,53,2616.782,0,119,110,0.565446837,0.434553163,2618.782
3294,28,54,3760.149,1,74,80,0.542630653,0.457369347,3763.149
3295,28,55,3205.041,1,86,80,0.571515219,0.428484781,3205.041
3296,28,56,4463.401,1,66,80,0.498163958,0.501836042,4466.401
3297,28,57,1761.095,1,50,59,0.513869077,0.486130923,1763.095
3298,28,58,2115.848,1,94,110,0.46600701,0.53399299,2115.848
3299,28,59,1370.259,0,110,87,0.599201025,0.400798975,1372.259
3300,28,60,1849.079,1,75,80,0.459342587,0.540657413,1849.079
3301,28,61,1562.185,0,50,45,0.703359897,0.296640103,1564.185
3302,28,62,1564.402,1,89,110,0.475612263,0.524387737,1566.402
3303,28,63,2548.512,1,80,94,0.488579148,0.511420852,2548.512
3304,28,64,2215.732,0,110,98,0.51125897,0.48874103,2215.732
3305,28,65,1978.714,0,94,80,0.709778611,0.290221389,1978.714
3306,28,66,1413.678,0,110,94,0.653876093,0.346123907,1415.678
3307,28,67,1406.06,0,80,66,0.67921877,0.32078123,1409.06
3308,28,68,1984.556,0,50,54,0.540914024,0.459085976,1986.556
3309,28,69,1729.361,0,98,110,0.705434049,0.294565951,1731.361
3310,28,70,1893.587,1,50,52,0.479594072,0.520405928,1893.587
3311,28,71,1659.555,0,110,89,0.704247831,0.295752169,1663.555
3312,28,72,1861.601,1,87,110,0.465265617,0.534734383,1865.601
3313,28,73,2189.725,0,110,105,0.720455864,0.279544136,2189.725
3314,28,74,1472.016,1,80,96,0.371129939,0.628870061,1472.016
3315,28,75,2468.265,0,80,86,0.605506352,0.394493648,2468.265
3316,28,76,1835.74,1,50,55,0.514296552,0.485703448,1835.74
3317,28,77,2070.189,1,80,74,0.454354201,0.545645799,2070.189
3318,28,78,1764.396,1,45,50,0.471095664,0.528904336,1764.396
3319,28,79,2566.94,1,69,80,0.602076752,0.397923248,2566.94
3320,28,80,2159.33,0,50,53,0.564358817,0.435641183,2162.33
3321,28,81,2488.713,0,50,40,0.533466923,0.466533077,2490.713
3322,28,82,1611.472,1,80,88,0.468883945,0.531116055,1614.472
3323,28,83,1414.435,0,115,110,0.662771132,0.337228868,1417.435
3324,28,84,2200.57,1,103,110,0.467877127,0.532122873,2203.57
3325,28,85,2157.932,1,90,80,0.52477357,0.47522643,2160.932
3326,28,86,1588.725,1,80,72,0.4875214,0.5124786,1591.725
3327,28,87,1140.825,0,93,80,0.63980504,0.36019496,1143.825
3328,28,88,1770.784,1,80,90,0.519639527,0.480360473,1770.784
3329,28,89,1158.955,0,88,80,0.615833516,0.384166484,1160.955
3330,28,90,1323.297,0,80,70,0.675544425,0.324455575,1325.297
3331,28,91,1678.715,1,80,93,0.447049087,0.552950913,1678.715
3332,28,92,2269.262,0,82,80,0.60340033,0.39659967,2269.262
3333,28,93,2093.765,0,50,41,0.514490179,0.485509821,2096.765
3334,28,94,2250.652,1,96,110,0.484990584,0.515009416,2253.652
3335,28,95,2292.908,1,80,85,0.438114432,0.561885568,2292.908
3336,28,96,2159.21,1,60,50,0.365829406,0.634170594,2162.21
3337,28,97,1787.445,1,41,50,0.413536041,0.586463959,1789.445
3338,28,98,1305.127,0,110,96,0.616245212,0.383754788,1308.127
3339,28,99,1742.888,1,72,80,0.492586008,0.507413992,1745.888
3340,28,100,1798.86,1,49,50,0.523316518,0.476683482,1798.86
3341,28,101,1404.867,1,43,50,0.457754713,0.542245287,1406.867
3342,28,102,3310.125,1,51,50,0.504357668,0.495642332,3313.125
3343,28,103,2951.529,0,112,110,0.580982282,0.419017718,2954.529
3344,28,104,2557.18,1,40,50,0.32653954,0.67346046,2560.18
3345,28,105,1978.016,1,50,51,0.495233903,0.504766097,1980.016
3346,28,106,2645.023,1,85,80,0.604249405,0.395750595,2645.023
3347,28,107,1501.464,1,50,49,0.450944811,0.549055189,1501.464
3348,28,108,1488.466,0,50,43,0.691578621,0.308421379,1491.466
3349,28,109,1986.598,1,80,82,0.403096505,0.596903495,1989.598
3350,28,110,1781.49,1,50,60,0.5284423,0.4715577,1784.49
3351,28,111,2184.128,0,53,50,0.584290104,0.415709896,2184.128
3352,28,112,1408.63,0,122,110,0.610782871,0.389217129,1408.63
3353,28,113,1646.805,1,67,80,0.466115692,0.533884308,1649.805
3354,28,114,2586.648,0,80,67,0.64382952,0.35617048,2588.648
3355,28,115,2204.263,1,70,80,0.333444633,0.666555367,2207.263
3356,28,116,2057.507,0,110,122,0.612716676,0.387283324,2060.507
3357,28,117,1726.428,1,110,115,0.422104881,0.577895119,1729.428
3358,28,118,1897.421,1,110,112,0.433289934,0.566710066,1899.421
3359,28,119,2529.854,0,110,103,0.538860116,0.461139884,2532.854
3360,29,0,2625.011,1,110,131,0.502585634,0.497414366,2625.011
3361,29,1,2022.252,1,47,50,0.260182425,0.739817575,2022.252
3362,29,2,1587.345,0,50,44,0.628469792,0.371530208,1587.345
3363,29,3,2544.321,1,57,50,0.466766654,0.533233346,2544.321
3364,29,4,1134.701,1,42,50,0.418179623,0.581820377,1134.701
3365,29,5,2711.432,1,108,110,0.543995422,0.456004578,2711.432
3366,29,6,2270.95,1,78,80,0.501196144,0.498803856,2270.95
