,Part,TrialN,PairID,LValue,RValue,ChosenITM,ChoiceRT,Conf,ConfRT,BlockCond,tDDT,lIA_DT,rIA_DT,tGSF,lastFixat,DV,zDV,absDV,zAbsDV,zConf,zChoiceRT,TotVal,ValCh,ValUnCh,Correct,zTotVal,zValCh,zValUnCh,zGSF,zDDT,absDDT,zValR,zValL,ConfSplit,GSFMedSplit,DDTMedSplit
7182,30,223,1,51,50,1,2571.036,70,970.081,LESS,1436,1030,2466,3,2,-1,-0.093740846,1,-1.396860592,0.6903532,0.074290386,101,51,50,0,-1.176756621,-1.131483869,-1.170500555,0.369349189,2.287819601,2.287819601,-1.170500555,-1.131483869,1,1,1
7183,30,224,41,112,110,0,2076.659,60,786.132,LESS,-728,1300,572,2,1,-2,-0.187481692,2,-1.222253018,0.269833484,-0.265100374,222,112,110,0,1.236591704,1.248533925,1.170500555,-0.466913126,-0.664821888,0.664821888,1.170500555,1.248533925,0,0,0
7184,30,225,20,40,50,0,1933.268,90,820.576,LESS,-142,1444,1302,3,2,10,0.937408461,10,0.174607574,1.531392631,-0.363538571,90,40,50,1,-1.396151924,-1.560667406,-1.170500555,0.369349189,0.134738146,0.134738146,-1.170500555,-1.560667406,1,1,1
7185,30,226,1,50,51,0,1267.656,30,1021.401,LESS,-110,788,678,2,1,1,0.093740846,1,-1.396860592,-0.991725663,-0.820482487,101,50,51,1,-1.176756621,-1.170500555,-1.131483869,-0.466913126,0.178400127,0.178400127,-1.131483869,-1.170500555,0,0,1
7186,30,227,23,85,80,1,1443.931,80,1377.263,LESS,522,506,1028,1,2,-5,-0.46870423,5,-0.698430296,1.110872915,-0.699469361,165,85,80,0,0.099725137,0.195083426,0,-1.303175442,1.040724259,1.040724259,0,0.195083426,1,0,1
7187,30,228,11,50,49,1,2438.279,50,1387.191,LESS,-76,1552,1476,1,2,-1,-0.093740846,1,-1.396860592,-0.150686231,-0.016847549,99,50,49,0,-1.216646676,-1.170500555,-1.20951724,-1.303175442,0.224790982,0.224790982,-1.20951724,-1.170500555,0,0,1
7188,30,229,17,50,43,1,2751.097,60,1324.45,LESS,214,1452,1666,3,1,-7,-0.656185922,7,-0.349215148,0.269833484,0.197902608,93,50,43,0,-1.336316841,-1.170500555,-1.443617351,0.369349189,0.620477688,0.620477688,-1.443617351,-1.170500555,1,1,1
7189,30,230,21,80,82,0,1564.722,10,1165.874,LESS,-98,848,750,3,1,2,0.187481692,2,-1.222253018,-1.832765094,-0.616546107,162,80,82,1,0.039890055,0,0.07803337,0.369349189,0.19477337,0.19477337,0.07803337,0,0,1,1
7190,30,231,10,50,60,0,2352.118,20,902.811,LESS,-12,1100,1088,4,1,10,0.937408461,10,0.174607574,-1.412245378,-0.075997241,110,50,60,1,-0.997251374,-1.170500555,-0.780333703,1.205611505,0.312114945,0.312114945,-0.780333703,-1.170500555,0,1,1
7191,30,232,3,53,50,0,1822.72,40,697.059,LESS,-528,1224,696,2,1,-3,-0.281222538,3,-1.047645444,-0.571205947,-0.439429985,103,53,50,0,-1.136866566,-1.053450499,-1.170500555,-0.466913126,-0.391934504,0.391934504,-1.170500555,-1.053450499,0,0,0
7192,30,233,45,122,110,0,1442.999,30,660.623,LESS,-422,990,568,2,1,-12,-1.124890153,12,0.523822722,-0.991725663,-0.70010918,232,122,110,0,1.436041979,1.638700776,1.170500555,-0.466913126,-0.247304191,0.247304191,1.170500555,1.638700776,0,0,1
7193,30,234,38,67,80,0,1255.61,20,1240.169,LESS,-1150,1554,404,2,1,13,1.218630999,13,0.698430296,-1.412245378,-0.828752089,147,67,80,1,-0.259285357,-0.507216907,0,-0.466913126,-1.240614267,1.240614267,0,-0.507216907,0,0,0
7194,30,235,38,80,67,1,2348.812,30,1537.596,LESS,128,1190,1318,3,1,-13,-1.218630999,13,0.698430296,-0.991725663,-0.078266817,147,80,67,0,-0.259285357,0,-0.507216907,0.369349189,0.503136113,0.503136113,-0.507216907,0,0,1,1
7195,30,236,36,70,80,0,1643.121,30,1305.859,LESS,-636,1254,618,2,1,10,0.937408461,10,0.174607574,-0.991725663,-0.562725043,150,70,80,1,-0.199450275,-0.390166852,0,-0.466913126,-0.539293692,0.539293692,0,-0.390166852,0,1,0
7196,30,237,45,110,122,0,1182.747,60,1325.32,LESS,-342,822,480,2,1,12,1.124890153,12,0.523822722,0.269833484,-0.878772678,232,110,122,1,1.436041979,1.170500555,1.638700776,-0.466913126,-0.138149238,0.138149238,1.638700776,1.170500555,1,0,1
7197,30,238,42,110,115,0,1408.478,70,1535.702,LESS,-536,1012,476,2,1,5,0.46870423,5,-0.698430296,0.6903532,-0.723807913,225,110,115,1,1.296426786,1.170500555,1.36558398,-0.466913126,-0.40285,0.40285,1.36558398,1.170500555,1,0,0
7198,30,239,41,110,112,0,1268.188,70,1022.02,LESS,-642,984,342,2,1,2,0.187481692,2,-1.222253018,0.6903532,-0.820117268,222,110,112,1,1.236591704,1.170500555,1.248533925,-0.466913126,-0.547480313,0.547480313,1.248533925,1.170500555,1,0,0
7199,30,240,53,110,103,0,2633.434,30,1285.419,LESS,-188,1246,1058,4,1,-7,-0.656185922,7,-0.349215148,-0.991725663,0.117126733,213,110,103,0,1.057086457,1.170500555,0.897383758,1.205611505,0.071974047,0.071974047,0.897383758,1.170500555,0,1,1
7440,32,1,49,110,131,0,4973.784,64,2175.703,LESS,-1702,3196,1494,4,1,21,1.968557767,21,2.095290887,-0.592559971,1.172987361,241,110,131,1,1.615547226,1.170500555,1.989850943,1.365512643,-1.707620907,1.707620907,1.989850943,1.170500555,0,1,0
7441,32,2,13,47,50,0,2447.307,84,954.965,LESS,-190,1474,1284,2,2,3,0.281222538,3,-1.047645444,0.782821006,-0.777895709,97,47,50,1,-1.256536731,-1.28755061,-1.170500555,-0.460242423,0.159954363,0.159954363,-1.170500555,-1.28755061,1,1,1
7442,32,3,16,50,44,0,2449.867,84,1976.785,LESS,-454,1606,1152,2,2,-6,-0.562445076,6,-0.523822722,0.782821006,-0.775918941,94,50,44,0,-1.316371814,-1.170500555,-1.404600665,-0.460242423,-0.166130208,0.166130208,-1.404600665,-1.170500555,1,1,1
7443,32,4,7,57,50,1,2613.994,74,2174.999,LESS,154,1032,1186,3,2,-7,-0.656185922,7,-0.349215148,0.095130518,-0.649184129,107,57,50,0,-1.057086457,-0.897383758,-1.170500555,0.45263511,0.584852441,0.584852441,-1.170500555,-0.897383758,1,1,1
7444,32,5,18,42,50,0,2133.02,94,1246.103,LESS,-360,1454,1094,2,2,8,0.749926769,8,-0.174607574,1.470511494,-1.02058036,92,42,50,1,-1.356261869,-1.482634036,-1.170500555,-0.460242423,-0.050024338,0.050024338,-1.170500555,-1.482634036,1,0,1
7445,32,6,51,108,110,0,3913.398,24,2654.584,LESS,-1818,3314,1496,4,1,2,0.187481692,2,-1.222253018,-3.343321923,0.35418351,218,108,110,1,1.156811594,1.092467184,1.170500555,1.365512643,-1.850900491,1.850900491,1.170500555,1.092467184,0,1,0
7446,32,7,31,78,80,0,3603.907,44,2643.189,LESS,-760,2026,1266,4,1,2,0.187481692,2,-1.222253018,-1.967940947,0.115202213,158,78,80,1,-0.039890055,-0.07803337,0,1.365512643,-0.544091869,0.544091869,0,-0.07803337,0,1,0
7447,32,8,58,110,92,0,9125.077,14,3568.122,LESS,-3080,5512,2432,6,1,-18,-1.687335229,18,1.571468165,-4.031012411,4.37851317,202,110,92,0,0.837691154,1.170500555,0.468200222,3.191267708,-3.409683554,3.409683554,0.468200222,1.170500555,0,1,0
7448,32,9,12,50,48,0,4338.833,54,2663.55,LESS,-1064,2602,1538,4,1,-2,-0.187481692,2,-1.222253018,-1.280250459,0.682693898,98,50,48,0,-1.236591704,-1.170500555,-1.248533925,1.365512643,-0.919583194,0.919583194,-1.248533925,-1.170500555,0,1,0
7449,32,10,54,110,101,1,7992.463,54,2609.988,LESS,384,3264,3648,4,2,-9,-0.843667615,9,0,-1.280250459,3.503936645,211,110,101,0,1.017196402,1.170500555,0.819350388,1.365512643,0.868941272,0.868941272,0.819350388,1.170500555,0,1,1
7450,32,11,14,46,50,1,7006.809,44,2277.437,LESS,-1258,3716,2458,6,1,4,0.374963384,4,-0.87303787,-1.967940947,2.742838997,96,46,50,1,-1.276481759,-1.326567295,-1.170500555,3.191267708,-1.159205947,1.159205947,-1.170500555,-1.326567295,0,1,0
7451,32,12,22,80,83,0,3355.692,64,1744.517,LESS,-456,1378,922,1,2,3,0.281222538,3,-1.047645444,-0.592559971,-0.076463273,163,80,83,1,0.059835082,0,0.117050055,-1.373119956,-0.168600545,0.168600545,0.117050055,0,0,0,1
7452,32,13,6,50,56,0,3626.428,44,2978.235,LESS,-1172,2004,832,2,2,6,0.562445076,6,-0.523822722,-1.967940947,0.132592372,106,50,56,1,-1.077031484,-1.170500555,-0.936400444,-0.460242423,-1.052981427,1.052981427,-0.936400444,-1.170500555,0,1,0
7453,32,14,13,50,47,1,3624.866,54,2705.852,LESS,494,1082,1576,3,2,-3,-0.281222538,3,-1.047645444,-1.280250459,0.131386234,97,50,47,0,-1.256536731,-1.170500555,-1.28755061,0.45263511,1.004809843,1.004809843,-1.28755061,-1.170500555,0,1,1
7454,32,15,46,110,124,0,2910.647,64,2740.089,LESS,-340,1292,952,2,1,14,1.312371845,14,0.87303787,-0.592559971,-0.420116018,234,110,124,1,1.475932034,1.170500555,1.716734147,-0.460242423,-0.025320961,0.025320961,1.716734147,1.170500555,0,0,1
7455,32,16,27,91,80,1,4485.889,64,4283.776,LESS,-982,2344,1362,3,2,-11,-1.031149307,11,0.349215148,-0.592559971,0.796246905,171,91,80,0,0.219395302,0.429183537,0,0.45263511,-0.81829935,0.81829935,0,0.429183537,0,1,0
7456,32,17,40,64,80,0,3688.215,44,2646.054,LESS,-990,2146,1156,4,1,16,1.499853537,16,1.222253018,-1.967940947,0.180302766,144,64,80,1,-0.31912044,-0.624266962,0,1.365512643,-0.8281807,0.8281807,0,-0.624266962,0,1,0
7457,32,18,22,83,80,0,4392.83,74,1921.136,LESS,-66,1998,1932,1,2,-3,-0.281222538,3,-1.047645444,0.095130518,0.724389046,163,83,80,0,0.059835082,0.117050055,0,-1.373119956,0.313115298,0.313115298,0,0.117050055,0,0,1
7458,32,19,54,101,110,0,3815.968,74,2548.105,LESS,-450,1908,1458,2,2,9,0.843667615,9,0,0.095130518,0.278950473,211,101,110,1,1.017196402,0.819350388,1.170500555,-0.460242423,-0.161189532,0.161189532,1.170500555,0.819350388,0,0,1
7459,32,20,6,56,50,1,4269.464,84,2030.166,LESS,296,2084,2380,3,2,-6,-0.562445076,6,-0.523822722,0.782821006,0.629128871,106,56,50,0,-1.077031484,-0.936400444,-1.170500555,0.45263511,0.760246415,0.760246415,-1.170500555,-0.936400444,1,1,1
7460,32,21,18,50,42,1,7251.212,74,2396.932,LESS,-1850,3956,2106,3,2,-8,-0.749926769,8,-0.174607574,0.095130518,2.931560951,92,50,42,0,-1.356261869,-1.170500555,-1.482634036,0.45263511,-1.890425894,1.890425894,-1.482634036,-1.170500555,1,1,0
7461,32,22,43,110,117,0,6089.505,64,1733.096,LESS,-242,2786,2544,3,2,7,0.656185922,7,-0.349215148,-0.592559971,2.034519529,227,110,117,1,1.336316841,1.170500555,1.443617351,0.45263511,0.095725584,0.095725584,1.443617351,1.170500555,0,1,1
7462,32,23,32,77,80,1,6634.553,64,2408.467,LESS,-560,3228,2668,3,1,3,0.281222538,3,-1.047645444,-0.592559971,2.455392118,157,77,80,1,-0.059835082,-0.117050055,0,0.45263511,-0.297058104,0.297058104,0,-0.117050055,0,1,0
7463,32,24,27,80,91,0,5592.339,24,1500.603,LESS,-1682,3374,1692,4,1,11,1.031149307,11,0.349215148,-3.343321923,1.650620237,171,80,91,1,0.219395302,0,0.429183537,1.365512643,-1.68291753,1.68291753,0.429183537,0,0,1,0
7464,32,25,16,44,50,0,7972.491,64,1955.274,LESS,-1564,4028,2464,2,2,6,0.562445076,6,-0.523822722,-0.592559971,3.48851476,94,44,50,1,-1.316371814,-1.404600665,-1.170500555,-0.460242423,-1.537167609,1.537167609,-1.170500555,-1.404600665,0,0,0
7465,32,26,7,50,57,0,4657.252,54,1726.473,LESS,-762,2250,1488,2,1,7,0.656185922,7,-0.349215148,-1.280250459,0.928569177,107,50,57,1,-1.057086457,-1.170500555,-0.897383758,-0.460242423,-0.546562207,0.546562207,-0.897383758,-1.170500555,0,0,0
7466,32,27,14,50,46,0,4748.323,64,1592.345,LESS,-298,2044,1746,2,2,-4,-0.374963384,4,-0.87303787,-0.592559971,0.998891951,96,50,46,0,-1.276481759,-1.170500555,-1.326567295,-0.460242423,0.02655613,0.02655613,-1.326567295,-1.170500555,0,0,1
7467,32,28,51,110,108,1,4865.221,44,3382.449,LESS,-480,2698,2218,3,2,-2,-0.187481692,2,-1.222253018,-1.967940947,1.089157696,218,110,108,0,1.156811594,1.170500555,1.092467184,0.45263511,-0.198244597,0.198244597,1.092467184,1.170500555,0,1,1
7468,32,29,50,133,110,1,2766.319,84,1404.503,LESS,340,1316,1656,1,2,-23,-2.15603946,23,2.444506035,0.782821006,-0.531562531,243,133,110,0,1.655437281,2.067884313,1.170500555,-1.373119956,0.814593843,0.814593843,1.170500555,2.067884313,1,0,1
7469,32,30,49,131,110,1,6360.724,64,1975.509,LESS,-16,2724,2708,3,2,-21,-1.968557767,21,2.095290887,-0.592559971,2.243948135,241,131,110,0,1.615547226,1.989850943,1.170500555,0.45263511,0.37487374,0.37487374,1.170500555,1.989850943,0,1,1
7470,32,31,47,126,110,1,2372.35,74,3909.816,LESS,-328,1350,1022,1,2,-16,-1.499853537,16,1.222253018,0.095130518,-0.835775651,236,126,110,0,1.515822089,1.794767517,1.170500555,-1.373119956,-0.010498935,0.010498935,1.170500555,1.794767517,1,0,1
7471,32,32,50,110,133,0,3719.128,94,1115.824,LESS,-694,2132,1438,1,2,23,2.15603946,23,2.444506035,1.470511494,0.20417302,243,110,133,1,1.655437281,1.170500555,2.067884313,-1.373119956,-0.462570727,0.462570727,2.067884313,1.170500555,1,0,0
7472,32,33,47,110,126,0,2716.71,84,2620.619,LESS,-1146,1852,706,2,2,16,1.499853537,16,1.222253018,0.782821006,-0.569869374,236,110,126,1,1.515822089,1.170500555,1.794767517,-0.460242423,-1.020867038,1.020867038,1.794767517,1.170500555,1,0,0
7473,32,34,12,48,50,0,2358.278,90,3610.059,LESS,1702,1744,3446,3,2,2,0.187481692,2,-1.222253018,1.195435299,-0.846641702,98,48,50,1,-1.236591704,-1.248533925,-1.170500555,0.45263511,2.496893789,2.496893789,-1.170500555,-1.248533925,1,1,1
7474,32,35,32,80,77,1,4822.752,64,1797.668,LESS,-74,2016,1942,3,2,-3,-0.281222538,3,-1.047645444,-0.592559971,1.056364185,157,80,77,0,-0.059835082,0,-0.117050055,0.45263511,0.303233948,0.303233948,-0.117050055,0,0,1,1
7475,32,36,43,117,110,1,3126.044,74,1377.253,LESS,-336,1092,756,1,2,-7,-0.656185922,7,-0.349215148,0.095130518,-0.25379178,227,117,110,0,1.336316841,1.443617351,1.170500555,-1.373119956,-0.020380286,0.020380286,1.170500555,1.443617351,1,0,1
7476,32,37,40,80,64,1,3600.869,84,2163.836,LESS,124,1348,1472,3,2,-16,-1.499853537,16,1.222253018,0.782821006,0.112856344,144,80,64,0,-0.31912044,0,-0.624266962,0.45263511,0.547797376,0.547797376,-0.624266962,0,1,1,1
7477,32,38,31,80,78,0,3107.19,74,3710.233,LESS,-1164,2410,1246,2,2,-2,-0.187481692,2,-1.222253018,0.095130518,-0.268350373,158,80,78,0,-0.039890055,0,-0.07803337,-0.460242423,-1.043100077,1.043100077,-0.07803337,0,1,0,0
7478,32,39,46,124,110,0,4655.17,74,3188.095,LESS,-2562,4044,1482,4,2,-14,-1.312371845,14,0.87303787,0.095130518,0.926961508,234,124,110,0,1.475932034,1.716734147,1.170500555,1.365512643,-2.769866101,2.769866101,1.170500555,1.716734147,0,1,0
7479,32,40,58,92,110,0,5102.729,64,2194.097,LESS,-816,2720,1904,6,2,18,1.687335229,18,1.571468165,-0.592559971,1.272555501,202,92,110,1,0.837691154,0.468200222,1.170500555,3.191267708,-0.613261324,0.613261324,1.170500555,0.468200222,0,1,0
7480,32,41,49,110,131,1,2169.981,84,833.951,MORE,30,818,848,1,2,21,1.968557767,21,2.095290887,0.782821006,-0.992039989,241,110,131,0,1.615547226,1.170500555,1.989850943,-1.373119956,0.431691506,0.431691506,1.989850943,1.170500555,1,0,1
7481,32,42,13,47,50,1,1525.653,94,2346.117,MORE,1654,614,2268,2,2,3,0.281222538,3,-1.047645444,1.470511494,-1.489574139,97,47,50,0,-1.256536731,-1.28755061,-1.170500555,-0.460242423,2.437605685,2.437605685,-1.170500555,-1.28755061,1,0,1
7482,32,43,16,50,44,0,3527.272,84,1122.704,MORE,-200,1870,1670,4,2,-6,-0.562445076,6,-0.523822722,0.782821006,0.05602656,94,50,44,1,-1.316371814,-1.170500555,-1.404600665,1.365512643,0.147602675,0.147602675,-1.404600665,-1.170500555,1,1,0
7483,32,44,7,57,50,0,2587.509,94,2106.536,MORE,214,1764,1978,2,2,-7,-0.656185922,7,-0.349215148,1.470511494,-0.669635192,107,57,50,1,-1.057086457,-0.897383758,-1.170500555,-0.460242423,0.658962571,0.658962571,-1.170500555,-0.897383758,1,0,1
7484,32,45,18,42,50,1,2460.559,94,2201.973,MORE,1426,1078,2504,3,2,8,0.749926769,8,-0.174607574,1.470511494,-0.767662843,92,42,50,0,-1.356261869,-1.482634036,-1.170500555,0.45263511,2.155987192,2.155987192,-1.170500555,-1.482634036,1,1,1
7485,32,46,51,108,110,0,3924.869,74,1524.486,MORE,716,1716,2432,2,2,2,0.187481692,2,-1.222253018,0.095130518,0.363041133,218,108,110,0,1.156811594,1.092467184,1.170500555,-0.460242423,1.279017323,1.279017323,1.170500555,1.092467184,0,0,1
7486,32,47,31,78,80,0,4416.136,84,1440.56,MORE,-262,2560,2298,4,2,2,0.187481692,2,-1.222253018,0.782821006,0.742385363,158,78,80,0,-0.039890055,-0.07803337,0,1.365512643,0.071022208,0.071022208,0,-0.07803337,1,1,0
7487,32,48,58,110,92,0,3099.247,84,1309.475,MORE,16,1576,1592,2,2,-18,-1.687335229,18,1.571468165,0.782821006,-0.274483761,202,110,92,1,0.837691154,1.170500555,0.468200222,-0.460242423,0.414399142,0.414399142,0.468200222,1.170500555,1,0,1
7488,32,49,12,50,48,1,1738.83,94,1059.186,MORE,634,602,1236,1,2,-2,-0.187481692,2,-1.222253018,1.470511494,-1.324964131,98,50,48,1,-1.236591704,-1.170500555,-1.248533925,-1.373119956,1.177733479,1.177733479,-1.248533925,-1.170500555,1,0,1
7489,32,50,54,110,101,1,3090.735,74,2805.064,MORE,-394,1648,1254,3,2,-9,-0.843667615,9,0,0.095130518,-0.281056517,211,110,101,1,1.017196402,1.170500555,0.819350388,0.45263511,-0.092020078,0.092020078,0.819350388,1.170500555,0,1,0
7490,32,51,14,46,50,1,1568.167,100,2473.385,MORE,1606,628,2234,1,2,4,0.374963384,4,-0.87303787,1.883125787,-1.45674588,96,46,50,0,-1.276481759,-1.326567295,-1.170500555,-1.373119956,2.378317582,2.378317582,-1.170500555,-1.326567295,1,0,1
7491,32,52,22,80,83,1,2744.58,94,1163.462,MORE,326,1222,1548,3,2,3,0.281222538,3,-1.047645444,1.470511494,-0.548348849,163,80,83,0,0.059835082,0,0.117050055,0.45263511,0.79730148,0.79730148,0.117050055,0,1,1,1
7492,32,53,6,50,56,1,1720.153,84,950.554,MORE,-92,736,644,1,2,6,0.562445076,6,-0.523822722,0.782821006,-1.339386049,106,50,56,0,-1.077031484,-1.170500555,-0.936400444,-1.373119956,0.281000909,0.281000909,-0.936400444,-1.170500555,1,0,0
7493,32,54,13,50,47,0,3698.014,74,2387.662,MORE,-684,2088,1404,4,2,-3,-0.281222538,3,-1.047645444,0.095130518,0.187869311,97,50,47,1,-1.256536731,-1.170500555,-1.28755061,1.365512643,-0.450219038,0.450219038,-1.28755061,-1.170500555,0,1,0
7494,32,55,46,110,124,1,3143.852,94,958.289,MORE,752,1340,2092,3,2,14,1.312371845,14,0.87303787,1.470511494,-0.240040883,234,110,124,0,1.475932034,1.170500555,1.716734147,0.45263511,1.323483401,1.323483401,1.716734147,1.170500555,1,1,1
7495,32,56,27,91,80,0,2448.685,84,1489.995,MORE,254,1296,1550,2,2,-11,-1.031149307,11,0.349215148,0.782821006,-0.776831652,171,91,80,1,0.219395302,0.429183537,0,-0.460242423,0.708369324,0.708369324,0,0.429183537,1,0,1
7496,32,57,40,64,80,1,1909.725,84,1263.838,MORE,980,648,1628,1,2,16,1.499853537,16,1.222253018,0.782821006,-1.193003238,144,64,80,0,-0.31912044,-0.624266962,0,-1.373119956,1.605101894,1.605101894,0,-0.624266962,1,0,1
7497,32,58,22,83,80,1,2104.962,94,822.077,MORE,364,746,1110,1,2,-3,-0.281222538,3,-1.047645444,1.470511494,-1.042246054,163,83,80,1,0.059835082,0.117050055,0,-1.373119956,0.844237895,0.844237895,0,0.117050055,1,0,1
7498,32,59,54,101,110,1,2030.587,94,2565.478,MORE,252,1194,1446,1,2,9,0.843667615,9,0,1.470511494,-1.09967659,211,101,110,0,1.017196402,0.819350388,1.170500555,-1.373119956,0.705898986,0.705898986,1.170500555,0.819350388,1,0,1
7499,32,60,6,56,50,0,3106.985,64,1894.216,MORE,-368,1510,1142,4,1,-6,-0.562445076,6,-0.523822722,-0.592559971,-0.268508669,106,56,50,1,-1.077031484,-0.936400444,-1.170500555,1.365512643,-0.059905688,0.059905688,-1.170500555,-0.936400444,0,1,0
7500,32,61,18,50,42,0,5378.982,54,1620.288,MORE,-3274,4062,788,2,1,-8,-0.749926769,8,-0.174607574,-1.280250459,1.485871237,92,50,42,1,-1.356261869,-1.170500555,-1.482634036,-0.460242423,-3.649306307,3.649306307,-1.482634036,-1.170500555,0,0,0
7501,32,62,43,110,117,1,5366.847,44,1245.106,MORE,502,1948,2450,2,2,7,0.656185922,7,-0.349215148,-1.967940947,1.47650089,227,110,117,0,1.336316841,1.170500555,1.443617351,-0.460242423,1.014691194,1.014691194,1.443617351,1.170500555,0,0,1
7502,32,63,32,77,80,1,4671.012,64,2382.869,MORE,-480,2172,1692,3,2,3,0.281222538,3,-1.047645444,-0.592559971,0.939194308,157,77,80,0,-0.059835082,-0.117050055,0,0.45263511,-0.198244597,0.198244597,0,-0.117050055,0,1,0
7503,32,64,27,80,91,1,3127.647,74,1088.833,MORE,230,1386,1616,3,2,11,1.031149307,11,0.349215148,0.095130518,-0.252553983,171,80,91,0,0.219395302,0,0.429183537,0.45263511,0.678725272,0.678725272,0.429183537,0,0,1,1
7504,32,65,16,44,50,1,3024.109,84,1632.273,MORE,1098,1070,2168,3,2,6,0.562445076,6,-0.523822722,0.782821006,-0.332503467,94,44,50,0,-1.316371814,-1.404600665,-1.170500555,0.45263511,1.750851816,1.750851816,-1.170500555,-1.404600665,1,1,1
7505,32,66,7,50,57,1,1621.382,74,2063.463,MORE,308,542,850,1,2,7,0.656185922,7,-0.349215148,0.095130518,-1.415654573,107,50,57,0,-1.057086457,-1.170500555,-0.897383758,-1.373119956,0.775068441,0.775068441,-0.897383758,-1.170500555,1,0,1
7506,32,67,14,50,46,0,3252.851,64,2367.995,MORE,-976,2072,1096,4,1,-4,-0.374963384,4,-0.87303787,-0.592559971,-0.15587455,96,50,46,1,-1.276481759,-1.170500555,-1.326567295,1.365512643,-0.810888337,0.810888337,-1.326567295,-1.170500555,0,1,0
7507,32,68,51,110,108,1,5723.203,64,1283.53,MORE,-188,2856,2668,6,2,-2,-0.187481692,2,-1.222253018,-0.592559971,1.751670182,218,110,108,1,1.156811594,1.170500555,1.092467184,3.191267708,0.162424701,0.162424701,1.092467184,1.170500555,0,1,0
7508,32,69,50,133,110,0,2111.826,94,1160.924,MORE,-206,1722,1516,3,2,-23,-2.15603946,23,2.444506035,1.470511494,-1.036945842,243,133,110,1,1.655437281,2.067884313,1.170500555,0.45263511,0.140191662,0.140191662,1.170500555,2.067884313,1,1,0
7509,32,70,49,131,110,0,3406.429,74,1205.411,MORE,-1130,2220,1090,2,2,-21,-1.968557767,21,2.095290887,0.095130518,-0.037285416,241,131,110,1,1.615547226,1.989850943,1.170500555,-0.460242423,-1.001104336,1.001104336,1.170500555,1.989850943,1,0,0
7510,32,71,47,126,110,0,4654.883,74,1304.188,MORE,-980,2654,1674,4,1,-16,-1.499853537,16,1.222253018,0.095130518,0.926739893,236,126,110,1,1.515822089,1.794767517,1.170500555,1.365512643,-0.815829012,0.815829012,1.170500555,1.794767517,1,1,0
7511,32,72,50,110,133,1,3102.309,74,1741.853,MORE,-172,1344,1172,3,2,23,2.15603946,23,2.444506035,0.095130518,-0.27211936,243,110,133,0,1.655437281,1.170500555,2.067884313,0.45263511,0.182187402,0.182187402,2.067884313,1.170500555,1,1,0
7512,32,73,47,110,126,1,4252.069,84,1057.244,MORE,332,1984,2316,3,2,16,1.499853537,16,1.222253018,0.782821006,0.615696883,236,110,126,0,1.515822089,1.170500555,1.794767517,0.45263511,0.804712493,0.804712493,1.794767517,1.170500555,1,1,1
7513,32,74,12,48,50,1,1644.53,84,1457.629,MORE,402,494,896,1,2,2,0.187481692,2,-1.222253018,0.782821006,-1.397780259,98,48,50,0,-1.236591704,-1.248533925,-1.170500555,-1.373119956,0.891174311,0.891174311,-1.170500555,-1.248533925,1,0,1
7514,32,75,32,80,77,1,3659.592,64,1567.228,MORE,270,1358,1628,3,2,-3,-0.281222538,3,-1.047645444,-0.592559971,0.158200793,157,80,77,1,-0.059835082,0,-0.117050055,0.45263511,0.728132025,0.728132025,-0.117050055,0,0,1,1
7515,32,76,43,117,110,1,5479.013,74,1045.352,MORE,-180,2704,2524,5,2,-7,-0.656185922,7,-0.349215148,0.095130518,1.563112702,227,117,110,1,1.336316841,1.443617351,1.170500555,2.278390176,0.172306052,0.172306052,1.170500555,1.443617351,1,1,0
7516,32,77,40,80,64,1,4699.088,64,2109.769,MORE,-782,2342,1560,3,2,-16,-1.499853537,16,1.222253018,-0.592559971,0.960873901,144,80,64,1,-0.31912044,0,-0.624266962,0.45263511,-0.571265584,0.571265584,-0.624266962,0,0,1,0
7517,32,78,31,80,78,1,5455.37,44,900.21,MORE,102,2538,2640,2,2,-2,-0.187481692,2,-1.222253018,-1.967940947,1.544856162,158,80,78,1,-0.039890055,0,-0.07803337,-0.460242423,0.520623662,0.520623662,-0.07803337,0,0,0,1
7518,32,79,46,124,110,0,4432.944,64,1628.764,MORE,-70,2156,2086,4,2,-14,-1.312371845,14,0.87303787,-0.592559971,0.755364085,234,124,110,1,1.475932034,1.716734147,1.170500555,1.365512643,0.308174623,0.308174623,1.170500555,1.716734147,0,1,1
7519,32,80,58,92,110,1,4477.63,74,1978.029,MORE,346,2106,2452,3,2,18,1.687335229,18,1.571468165,0.095130518,0.78986951,202,92,110,0,0.837691154,0.468200222,1.170500555,0.45263511,0.822004856,0.822004856,1.170500555,0.468200222,1,1,1
7520,32,81,48,128,110,1,2847.501,64,1541.226,LESS,-74,1014,940,1,2,-18,-1.687335229,18,1.571468165,-0.592559971,-0.468875798,238,128,110,0,1.555712144,1.872800887,1.170500555,-1.373119956,0.303233948,0.303233948,1.170500555,1.872800887,0,0,1
7521,32,82,8,50,58,0,3332.761,74,824.206,LESS,-222,1302,1080,4,2,8,0.749926769,8,-0.174607574,0.095130518,-0.094170024,108,50,58,1,-1.037141429,-1.170500555,-0.858367073,1.365512643,0.120428961,0.120428961,-0.858367073,-1.170500555,1,1,1
