name,parcode,trial,fix_item,fix_time,rt,block
p32.edf,29,120,2,434,11648,2.0
p32.edf,29,120,2,636,11648,2.0
p32.edf,29,120,1,366,11648,2.0
p32.edf,29,120,1,262,11648,2.0
p32.edf,29,120,1,400,11648,2.0
p32.edf,29,120,1,754,11648,2.0
p32.edf,29,120,1,432,11648,2.0
p32.edf,29,120,1,338,11648,2.0
p32.edf,29,120,1,572,11648,2.0
p32.edf,29,120,1,212,11648,2.0
p32.edf,29,120,1,494,11648,2.0
p32.edf,29,120,1,484,11648,2.0
p32.edf,29,120,1,406,11648,2.0
p32.edf,29,120,1,332,11648,2.0
p32.edf,29,120,1,404,11648,2.0
p32.edf,29,120,1,336,11648,2.0
p32.edf,29,120,1,584,11648,2.0
p32.edf,29,120,1,454,11648,2.0
p32.edf,29,120,1,332,11648,2.0
p32.edf,29,120,2,362,11648,2.0
p32.edf,29,120,2,310,11648,2.0
p32.edf,29,120,2,232,11648,2.0
p32.edf,29,120,2,49,11648,2.0
p32.edf,29,121,3,0,11648,2.0
p32.edf,29,121,2,263,2738,2.0
p32.edf,29,121,2,308,2738,2.0
p32.edf,29,121,2,468,2738,2.0
p32.edf,29,121,1,450,2738,2.0
p32.edf,29,121,1,390,2738,2.0
p32.edf,29,121,1,222,2738,2.0
p32.edf,29,121,2,296,2738,2.0
p32.edf,29,121,2,341,2738,2.0
p32.edf,29,122,3,0,2738,2.0
p32.edf,29,122,2,257,2758,2.0
p32.edf,29,122,2,338,2758,2.0
p32.edf,29,122,2,270,2758,2.0
p32.edf,29,122,1,442,2758,2.0
p32.edf,29,122,1,258,2758,2.0
p32.edf,29,122,1,534,2758,2.0
p32.edf,29,122,2,398,2758,2.0
p32.edf,29,122,2,261,2758,2.0
p32.edf,29,123,3,7,2758,2.0
p32.edf,29,123,1,244,2128,2.0
p32.edf,29,123,1,290,2128,2.0
p32.edf,29,123,1,276,2128,2.0
p32.edf,29,123,2,340,2128,2.0
p32.edf,29,123,2,326,2128,2.0
p32.edf,29,123,2,406,2128,2.0
p32.edf,29,123,2,239,2128,2.0
p32.edf,29,124,3,0,2128,2.0
p32.edf,29,124,2,240,1577,2.0
p32.edf,29,124,2,460,1577,2.0
p32.edf,29,124,1,438,1577,2.0
p32.edf,29,124,1,366,1577,2.0
p32.edf,29,124,2,73,1577,2.0
p32.edf,29,125,3,0,1577,2.0
p32.edf,29,125,2,242,2926,2.0
p32.edf,29,125,2,362,2926,2.0
p32.edf,29,125,2,258,2926,2.0
p32.edf,29,125,2,592,2926,2.0
p32.edf,29,125,1,582,2926,2.0
p32.edf,29,125,1,196,2926,2.0
p32.edf,29,125,2,694,2926,2.0
p32.edf,29,126,3,0,2926,2.0
p32.edf,29,126,2,234,2426,2.0
p32.edf,29,126,2,628,2426,2.0
p32.edf,29,126,1,366,2426,2.0
p32.edf,29,126,1,302,2426,2.0
p32.edf,29,126,1,280,2426,2.0
p32.edf,29,126,2,616,2426,2.0
p32.edf,29,127,3,0,2426,2.0
p32.edf,29,127,2,228,1679,2.0
p32.edf,29,127,2,248,1679,2.0
p32.edf,29,127,2,282,1679,2.0
p32.edf,29,127,1,408,1679,2.0
p32.edf,29,127,1,513,1679,2.0
p32.edf,29,128,3,0,1679,2.0
p32.edf,29,128,2,233,2037,2.0
p32.edf,29,128,2,236,2037,2.0
p32.edf,29,128,2,294,2037,2.0
p32.edf,29,128,1,776,2037,2.0
p32.edf,29,128,2,396,2037,2.0
p32.edf,29,128,2,102,2037,2.0
p32.edf,29,129,3,0,2037,2.0
p32.edf,29,129,2,229,7953,2.0
p32.edf,29,129,2,408,7953,2.0
p32.edf,29,129,1,456,7953,2.0
p32.edf,29,129,1,358,7953,2.0
p32.edf,29,129,1,204,7953,2.0
p32.edf,29,129,2,316,7953,2.0
p32.edf,29,129,2,334,7953,2.0
p32.edf,29,129,2,252,7953,2.0
p32.edf,29,129,1,600,7953,2.0
p32.edf,29,129,1,392,7953,2.0
p32.edf,29,129,1,398,7953,2.0
p32.edf,29,129,1,122,7953,2.0
p32.edf,29,129,1,586,7953,2.0
p32.edf,29,129,1,146,7953,2.0
p32.edf,29,129,1,330,7953,2.0
p32.edf,29,129,1,198,7953,2.0
p32.edf,29,129,1,180,7953,2.0
p32.edf,29,129,1,370,7953,2.0
p32.edf,29,129,2,354,7953,2.0
p32.edf,29,129,2,632,7953,2.0
p32.edf,29,129,2,526,7953,2.0
p32.edf,29,129,2,562,7953,2.0
p32.edf,29,130,3,0,7953,2.0
p32.edf,29,130,2,234,2166,2.0
p32.edf,29,130,2,228,2166,2.0
p32.edf,29,130,2,294,2166,2.0
p32.edf,29,130,1,610,2166,2.0
p32.edf,29,130,1,800,2166,2.0
p32.edf,29,131,3,0,2166,2.0
p32.edf,29,131,2,280,7358,2.0
p32.edf,29,131,2,462,7358,2.0
p32.edf,29,131,1,444,7358,2.0
p32.edf,29,131,1,380,7358,2.0
p32.edf,29,131,2,322,7358,2.0
p32.edf,29,131,2,316,7358,2.0
p32.edf,29,131,2,458,7358,2.0
p32.edf,29,131,2,188,7358,2.0
p32.edf,29,131,2,384,7358,2.0
p32.edf,29,131,2,350,7358,2.0
p32.edf,29,131,2,414,7358,2.0
p32.edf,29,131,2,232,7358,2.0
p32.edf,29,131,2,280,7358,2.0
p32.edf,29,131,2,322,7358,2.0
p32.edf,29,131,2,210,7358,2.0
p32.edf,29,131,2,548,7358,2.0
p32.edf,29,131,1,356,7358,2.0
p32.edf,29,131,1,292,7358,2.0
p32.edf,29,131,1,262,7358,2.0
p32.edf,29,131,1,420,7358,2.0
p32.edf,29,131,2,344,7358,2.0
p32.edf,29,131,2,94,7358,2.0
p32.edf,29,132,3,0,7358,2.0
p32.edf,29,132,1,257,1493,2.0
p32.edf,29,132,1,234,1493,2.0
p32.edf,29,132,1,162,1493,2.0
p32.edf,29,132,2,354,1493,2.0
p32.edf,29,132,2,486,1493,2.0
p32.edf,29,133,3,0,1493,2.0
p32.edf,29,133,2,199,2742,2.0
p32.edf,29,133,2,274,2742,2.0
p32.edf,29,133,2,306,2742,2.0
p32.edf,29,133,2,138,2742,2.0
p32.edf,29,133,1,300,2742,2.0
p32.edf,29,133,1,518,2742,2.0
p32.edf,29,133,1,310,2742,2.0
p32.edf,29,133,2,580,2742,2.0
p32.edf,29,133,2,117,2742,2.0
p32.edf,29,134,3,0,2742,2.0
p32.edf,29,134,2,206,4685,2.0
p32.edf,29,134,2,460,4685,2.0
p32.edf,29,134,2,536,4685,2.0
p32.edf,29,134,2,112,4685,2.0
p32.edf,29,134,1,504,4685,2.0
p32.edf,29,134,1,328,4685,2.0
p32.edf,29,134,1,286,4685,2.0
p32.edf,29,134,1,274,4685,2.0
p32.edf,29,134,1,316,4685,2.0
p32.edf,29,134,1,598,4685,2.0
p32.edf,29,134,2,620,4685,2.0
p32.edf,29,134,2,445,4685,2.0
p32.edf,29,135,3,0,4685,2.0
p32.edf,29,135,2,262,5293,2.0
p32.edf,29,135,2,664,5293,2.0
p32.edf,29,135,1,532,5293,2.0
p32.edf,29,135,1,568,5293,2.0
p32.edf,29,135,1,292,5293,2.0
p32.edf,29,135,1,346,5293,2.0
p32.edf,29,135,1,430,5293,2.0
p32.edf,29,135,1,150,5293,2.0
p32.edf,29,135,1,376,5293,2.0
p32.edf,29,135,1,270,5293,2.0
p32.edf,29,135,2,326,5293,2.0
p32.edf,29,135,2,262,5293,2.0
p32.edf,29,135,2,390,5293,2.0
p32.edf,29,135,1,425,5293,2.0
p32.edf,29,136,3,399,3689,2.0
p32.edf,29,136,1,338,3689,2.0
p32.edf,29,136,1,276,3689,2.0
p32.edf,29,136,1,352,3689,2.0
p32.edf,29,136,2,494,3689,2.0
p32.edf,29,136,2,256,3689,2.0
p32.edf,29,136,2,266,3689,2.0
p32.edf,29,136,2,268,3689,2.0
p32.edf,29,136,1,770,3689,2.0
p32.edf,29,136,1,270,3689,2.0
p32.edf,29,137,3,0,3689,2.0
p32.edf,29,137,2,71,3207,2.0
p32.edf,29,137,2,348,3207,2.0
p32.edf,29,137,2,472,3207,2.0
p32.edf,29,137,1,432,3207,2.0
p32.edf,29,137,1,278,3207,2.0
p32.edf,29,137,1,474,3207,2.0
p32.edf,29,137,1,238,3207,2.0
p32.edf,29,137,2,894,3207,2.0
p32.edf,29,138,3,231,3207,2.0
p32.edf,29,138,2,252,1903,2.0
p32.edf,29,138,2,288,1903,2.0
p32.edf,29,138,2,122,1903,2.0
p32.edf,29,138,1,630,1903,2.0
p32.edf,29,138,1,380,1903,2.0
p32.edf,29,139,3,280,4321,2.0
p32.edf,29,139,1,100,4321,2.0
p32.edf,29,139,1,196,4321,2.0
p32.edf,29,139,1,276,4321,2.0
p32.edf,29,139,2,438,4321,2.0
p32.edf,29,139,2,420,4321,2.0
p32.edf,29,139,1,350,4321,2.0
p32.edf,29,139,1,720,4321,2.0
p32.edf,29,139,2,648,4321,2.0
p32.edf,29,139,2,268,4321,2.0
p32.edf,29,139,2,568,4321,2.0
p32.edf,29,139,2,57,4321,2.0
p32.edf,29,140,3,0,4321,2.0
p32.edf,29,140,2,254,4077,2.0
p32.edf,29,140,2,250,4077,2.0
p32.edf,29,140,2,360,4077,2.0
p32.edf,29,140,1,818,4077,2.0
p32.edf,29,140,1,212,4077,2.0
p32.edf,29,140,2,664,4077,2.0
p32.edf,29,140,2,242,4077,2.0
p32.edf,29,140,2,650,4077,2.0
p32.edf,29,140,2,358,4077,2.0
p32.edf,29,140,2,269,4077,2.0
p32.edf,29,141,3,39,4077,2.0
p32.edf,29,141,1,64,2117,2.0
p32.edf,29,141,1,228,2117,2.0
p32.edf,29,141,1,458,2117,2.0
p32.edf,29,141,2,554,2117,2.0
p32.edf,29,141,2,186,2117,2.0
p32.edf,29,141,2,488,2117,2.0
p32.edf,29,141,2,100,2117,2.0
p32.edf,29,142,3,0,2117,2.0
p32.edf,29,142,1,418,1499,2.0
p32.edf,29,142,1,272,1499,2.0
p32.edf,29,142,2,330,1499,2.0
p32.edf,29,142,2,479,1499,2.0
p32.edf,29,143,3,0,1499,2.0
p32.edf,29,143,2,242,1574,2.0
p32.edf,29,143,2,292,1574,2.0
p32.edf,29,143,2,198,1574,2.0
p32.edf,29,143,1,350,1574,2.0
p32.edf,29,143,1,492,1574,2.0
p32.edf,29,144,3,0,1574,2.0
p32.edf,29,144,1,202,2185,2.0
p32.edf,29,144,1,516,2185,2.0
p32.edf,29,144,2,340,2185,2.0
p32.edf,29,144,2,278,2185,2.0
p32.edf,29,144,2,436,2185,2.0
p32.edf,29,144,1,413,2185,2.0
p32.edf,29,145,3,0,2185,2.0
p32.edf,29,145,2,146,7289,2.0
p32.edf,29,145,1,392,7289,2.0
p32.edf,29,145,1,354,7289,2.0
p32.edf,29,145,2,572,7289,2.0
p32.edf,29,145,2,296,7289,2.0
p32.edf,29,145,1,468,7289,2.0
p32.edf,29,145,1,348,7289,2.0
p32.edf,29,145,1,110,7289,2.0
p32.edf,29,145,1,458,7289,2.0
p32.edf,29,145,1,334,7289,2.0
p32.edf,29,145,1,164,7289,2.0
p32.edf,29,145,1,250,7289,2.0
p32.edf,29,145,1,544,7289,2.0
p32.edf,29,145,1,476,7289,2.0
p32.edf,29,145,1,548,7289,2.0
p32.edf,29,145,1,430,7289,2.0
p32.edf,29,145,2,408,7289,2.0
p32.edf,29,145,2,384,7289,2.0
p32.edf,29,145,2,154,7289,2.0
p32.edf,29,145,2,453,7289,2.0
p32.edf,29,146,3,0,7289,2.0
p32.edf,29,146,2,261,2325,2.0
p32.edf,29,146,2,546,2325,2.0
p32.edf,29,146,1,642,2325,2.0
p32.edf,29,146,1,236,2325,2.0
p32.edf,29,146,2,312,2325,2.0
p32.edf,29,146,2,328,2325,2.0
p32.edf,29,147,3,0,2325,2.0
p32.edf,29,147,2,65,1743,2.0
p32.edf,29,147,1,346,1743,2.0
p32.edf,29,147,1,184,1743,2.0
p32.edf,29,147,1,386,1743,2.0
p32.edf,29,147,1,154,1743,2.0
p32.edf,29,147,2,346,1743,2.0
p32.edf,29,147,2,262,1743,2.0
p32.edf,29,148,3,0,1743,2.0
p32.edf,29,148,2,74,3476,2.0
p32.edf,29,148,2,238,3476,2.0
p32.edf,29,148,2,252,3476,2.0
p32.edf,29,148,2,374,3476,2.0
p32.edf,29,148,2,316,3476,2.0
p32.edf,29,148,2,306,3476,2.0
p32.edf,29,148,1,348,3476,2.0
p32.edf,29,148,1,296,3476,2.0
p32.edf,29,148,1,360,3476,2.0
p32.edf,29,148,1,210,3476,2.0
p32.edf,29,148,2,702,3476,2.0
p32.edf,29,149,3,0,3476,2.0
p32.edf,29,149,2,250,3173,2.0
p32.edf,29,149,2,386,3173,2.0
p32.edf,29,149,1,316,3173,2.0
p32.edf,29,149,1,300,3173,2.0
p32.edf,29,149,1,444,3173,2.0
p32.edf,29,149,2,458,3173,2.0
p32.edf,29,149,2,256,3173,2.0
p32.edf,29,149,2,342,3173,2.0
p32.edf,29,149,2,196,3173,2.0
p32.edf,29,149,1,225,3173,2.0
p32.edf,29,150,3,0,3173,2.0
p32.edf,29,150,2,228,2271,2.0
p32.edf,29,150,2,356,2271,2.0
p32.edf,29,150,2,260,2271,2.0
p32.edf,29,150,1,308,2271,2.0
p32.edf,29,150,1,328,2271,2.0
p32.edf,29,150,1,616,2271,2.0
p32.edf,29,150,2,175,2271,2.0
p32.edf,29,151,3,0,2271,2.0
p32.edf,29,151,2,247,14454,2.0
p32.edf,29,151,2,296,14454,2.0
p32.edf,29,151,2,314,14454,2.0
p32.edf,29,151,2,312,14454,2.0
p32.edf,29,151,1,520,14454,2.0
p32.edf,29,151,1,288,14454,2.0
p32.edf,29,151,2,716,14454,2.0
p32.edf,29,151,2,166,14454,2.0
p32.edf,29,151,2,690,14454,2.0
p32.edf,29,151,1,500,14454,2.0
p32.edf,29,151,1,294,14454,2.0
p32.edf,29,151,1,686,14454,2.0
p32.edf,29,151,2,332,14454,2.0
p32.edf,29,151,2,238,14454,2.0
p32.edf,29,151,2,214,14454,2.0
p32.edf,29,151,2,634,14454,2.0
p32.edf,29,151,2,368,14454,2.0
p32.edf,29,151,2,438,14454,2.0
p32.edf,29,151,2,246,14454,2.0
p32.edf,29,151,2,424,14454,2.0
p32.edf,29,151,2,296,14454,2.0
p32.edf,29,151,1,1044,14454,2.0
p32.edf,29,151,1,506,14454,2.0
p32.edf,29,151,1,254,14454,2.0
p32.edf,29,151,1,754,14454,2.0
p32.edf,29,151,1,200,14454,2.0
p32.edf,29,151,1,202,14454,2.0
p32.edf,29,151,0,84,14454,2.0
p32.edf,29,151,0,250,14454,2.0
p32.edf,29,151,0,350,14454,2.0
p32.edf,29,151,0,218,14454,2.0
p32.edf,29,151,2,286,14454,2.0
p32.edf,29,151,2,430,14454,2.0
p32.edf,29,151,2,400,14454,2.0
p32.edf,29,151,2,580,14454,2.0
p32.edf,29,151,2,677,14454,2.0
p32.edf,29,152,3,23,14454,2.0
p32.edf,29,152,1,228,3308,2.0
p32.edf,29,152,1,336,3308,2.0
p32.edf,29,152,2,502,3308,2.0
p32.edf,29,152,2,226,3308,2.0
p32.edf,29,152,2,476,3308,2.0
p32.edf,29,152,2,292,3308,2.0
p32.edf,29,152,1,588,3308,2.0
p32.edf,29,152,1,414,3308,2.0
p32.edf,29,152,1,223,3308,2.0
p32.edf,29,153,3,0,3308,2.0
p32.edf,29,153,2,282,2205,2.0
p32.edf,29,153,2,262,2205,2.0
p32.edf,29,153,2,336,2205,2.0
p32.edf,29,153,2,186,2205,2.0
p32.edf,29,153,1,500,2205,2.0
p32.edf,29,153,1,406,2205,2.0
p32.edf,29,153,2,233,2205,2.0
p32.edf,29,154,3,0,2205,2.0
p32.edf,29,154,2,212,3257,2.0
p32.edf,29,154,2,370,3257,2.0
p32.edf,29,154,2,526,3257,2.0
p32.edf,29,154,2,168,3257,2.0
p32.edf,29,154,1,764,3257,2.0
p32.edf,29,154,1,178,3257,2.0
p32.edf,29,154,2,130,3257,2.0
p32.edf,29,154,2,220,3257,2.0
p32.edf,29,154,2,312,3257,2.0
p32.edf,29,154,2,377,3257,2.0
p32.edf,29,155,3,0,3257,2.0
p32.edf,29,155,2,136,2696,2.0
p32.edf,29,155,2,566,2696,2.0
p32.edf,29,155,2,148,2696,2.0
p32.edf,29,155,1,850,2696,2.0
p32.edf,29,155,1,292,2696,2.0
p32.edf,29,155,2,704,2696,2.0
p32.edf,29,156,3,0,2696,2.0
p32.edf,29,156,2,255,1907,2.0
p32.edf,29,156,2,316,1907,2.0
p32.edf,29,156,2,268,1907,2.0
p32.edf,29,156,1,442,1907,2.0
p32.edf,29,156,1,234,1907,2.0
p32.edf,29,156,1,392,1907,2.0
p32.edf,29,157,3,0,1907,2.0
p32.edf,29,157,2,246,2105,2.0
p32.edf,29,157,2,464,2105,2.0
p32.edf,29,157,2,160,2105,2.0
p32.edf,29,157,2,360,2105,2.0
p32.edf,29,157,1,490,2105,2.0
p32.edf,29,157,1,385,2105,2.0
p32.edf,29,158,3,0,2105,2.0
p32.edf,29,158,2,210,2088,2.0
p32.edf,29,158,2,198,2088,2.0
p32.edf,29,158,2,262,2088,2.0
p32.edf,29,158,2,258,2088,2.0
p32.edf,29,158,2,328,2088,2.0
p32.edf,29,158,1,656,2088,2.0
p32.edf,29,158,1,176,2088,2.0
p32.edf,29,159,3,579,1936,2.0
p32.edf,29,159,2,198,1936,2.0
p32.edf,29,159,2,268,1936,2.0
p32.edf,29,159,1,430,1936,2.0
p32.edf,29,159,1,461,1936,2.0
p32.edf,29,160,3,0,1936,1.0
p32.edf,29,160,2,235,3685,1.0
p32.edf,29,160,2,196,3685,1.0
p32.edf,29,160,0,260,3685,1.0
p32.edf,29,160,0,164,3685,1.0
p32.edf,29,160,2,326,3685,1.0
p32.edf,29,160,2,234,3685,1.0
p32.edf,29,160,1,512,3685,1.0
p32.edf,29,160,1,660,3685,1.0
p32.edf,29,160,1,408,3685,1.0
p32.edf,29,160,2,690,3685,1.0
p32.edf,29,161,3,0,3685,1.0
p32.edf,29,161,2,211,1695,1.0
p32.edf,29,161,2,202,1695,1.0
p32.edf,29,161,2,226,1695,1.0
p32.edf,29,161,1,356,1695,1.0
p32.edf,29,161,1,330,1695,1.0
p32.edf,29,161,1,264,1695,1.0
p32.edf,29,161,1,106,1695,1.0
p32.edf,29,162,3,0,1695,1.0
p32.edf,29,162,1,280,3089,1.0
p32.edf,29,162,1,284,3089,1.0
p32.edf,29,162,1,318,3089,1.0
p32.edf,29,162,2,370,3089,1.0
p32.edf,29,162,2,386,3089,1.0
p32.edf,29,162,2,472,3089,1.0
p32.edf,29,162,2,278,3089,1.0
p32.edf,29,162,1,574,3089,1.0
p32.edf,29,162,1,127,3089,1.0
p32.edf,29,163,3,471,3089,1.0
p32.edf,29,163,1,252,2639,1.0
p32.edf,29,163,1,232,2639,1.0
p32.edf,29,163,1,200,2639,1.0
p32.edf,29,163,2,496,2639,1.0
p32.edf,29,163,2,256,2639,1.0
p32.edf,29,163,2,274,2639,1.0
p32.edf,29,163,1,364,2639,1.0
p32.edf,29,163,1,94,2639,1.0
p32.edf,29,164,3,0,2639,1.0
p32.edf,29,164,2,237,3832,1.0
p32.edf,29,164,2,250,3832,1.0
p32.edf,29,164,2,456,3832,1.0
p32.edf,29,164,1,380,3832,1.0
p32.edf,29,164,1,340,3832,1.0
p32.edf,29,164,1,286,3832,1.0
p32.edf,29,164,1,752,3832,1.0
p32.edf,29,164,1,412,3832,1.0
p32.edf,29,164,1,719,3832,1.0
p32.edf,29,165,3,0,3832,1.0
p32.edf,29,165,2,225,2612,1.0
p32.edf,29,165,2,334,2612,1.0
p32.edf,29,165,2,260,2612,1.0
p32.edf,29,165,2,318,2612,1.0
p32.edf,29,165,1,284,2612,1.0
p32.edf,29,165,1,676,2612,1.0
p32.edf,29,165,2,396,2612,1.0
p32.edf,29,165,2,119,2612,1.0
p32.edf,29,166,3,0,2612,1.0
p32.edf,29,166,2,216,1435,1.0
p32.edf,29,166,2,444,1435,1.0
p32.edf,29,166,1,318,1435,1.0
p32.edf,29,166,1,238,1435,1.0
p32.edf,29,166,1,219,1435,1.0
p32.edf,29,167,3,0,1435,1.0
p32.edf,29,167,1,370,2264,1.0
p32.edf,29,167,1,224,2264,1.0
p32.edf,29,167,2,456,2264,1.0
p32.edf,29,167,2,380,2264,1.0
p32.edf,29,167,1,570,2264,1.0
p32.edf,29,167,2,264,2264,1.0
p32.edf,29,168,3,0,2264,1.0
p32.edf,29,168,2,183,1891,1.0
p32.edf,29,168,2,404,1891,1.0
p32.edf,29,168,1,412,1891,1.0
p32.edf,29,168,1,420,1891,1.0
p32.edf,29,168,1,358,1891,1.0
p32.edf,29,168,1,114,1891,1.0
p32.edf,29,169,3,0,1891,1.0
p32.edf,29,169,1,157,2106,1.0
p32.edf,29,169,1,346,2106,1.0
p32.edf,29,169,1,212,2106,1.0
p32.edf,29,169,2,512,2106,1.0
p32.edf,29,169,2,414,2106,1.0
p32.edf,29,169,1,308,2106,1.0
p32.edf,29,169,1,157,2106,1.0
p32.edf,29,170,3,0,2106,1.0
p32.edf,29,170,2,215,1525,1.0
p32.edf,29,170,2,450,1525,1.0
p32.edf,29,170,1,368,1525,1.0
p32.edf,29,170,1,368,1525,1.0
p32.edf,29,170,2,124,1525,1.0
p32.edf,29,171,3,0,1525,1.0
p32.edf,29,171,2,228,3216,1.0
p32.edf,29,171,2,420,3216,1.0
p32.edf,29,171,1,342,3216,1.0
p32.edf,29,171,1,204,3216,1.0
p32.edf,29,171,1,274,3216,1.0
p32.edf,29,171,1,560,3216,1.0
p32.edf,29,171,1,238,3216,1.0
p32.edf,29,171,2,678,3216,1.0
p32.edf,29,171,2,272,3216,1.0
p32.edf,29,172,3,213,3216,1.0
p32.edf,29,172,2,258,2630,1.0
p32.edf,29,172,2,314,2630,1.0
p32.edf,29,172,2,284,2630,1.0
p32.edf,29,172,1,750,2630,1.0
p32.edf,29,172,1,292,2630,1.0
p32.edf,29,172,2,398,2630,1.0
p32.edf,29,172,2,121,2630,1.0
p32.edf,29,173,3,395,2630,1.0
p32.edf,29,173,1,176,1993,1.0
p32.edf,29,173,1,240,1993,1.0
p32.edf,29,173,1,244,1993,1.0
p32.edf,29,173,2,418,1993,1.0
p32.edf,29,173,2,308,1993,1.0
p32.edf,29,173,2,212,1993,1.0
p32.edf,29,174,3,0,1993,1.0
p32.edf,29,174,2,276,3829,1.0
p32.edf,29,174,2,370,3829,1.0
p32.edf,29,174,1,440,3829,1.0
p32.edf,29,174,1,400,3829,1.0
p32.edf,29,174,2,370,3829,1.0
p32.edf,29,174,2,320,3829,1.0
p32.edf,29,174,2,166,3829,1.0
p32.edf,29,174,2,738,3829,1.0
p32.edf,29,174,1,466,3829,1.0
p32.edf,29,174,1,283,3829,1.0
p32.edf,29,175,3,14,3829,1.0
p32.edf,29,175,2,234,5505,1.0
p32.edf,29,175,2,250,5505,1.0
p32.edf,29,175,2,336,5505,1.0
p32.edf,29,175,1,284,5505,1.0
p32.edf,29,175,1,226,5505,1.0
p32.edf,29,175,1,420,5505,1.0
p32.edf,29,175,1,436,5505,1.0
p32.edf,29,175,2,500,5505,1.0
p32.edf,29,175,2,298,5505,1.0
p32.edf,29,175,2,344,5505,1.0
p32.edf,29,175,2,162,5505,1.0
p32.edf,29,175,1,316,5505,1.0
p32.edf,29,175,1,350,5505,1.0
p32.edf,29,175,1,124,5505,1.0
p32.edf,29,175,0,320,5505,1.0
p32.edf,29,175,1,314,5505,1.0
p32.edf,29,175,1,577,5505,1.0
p32.edf,29,176,3,0,5505,1.0
p32.edf,29,176,2,211,1725,1.0
p32.edf,29,176,2,356,1725,1.0
p32.edf,29,176,2,168,1725,1.0
p32.edf,29,176,1,452,1725,1.0
p32.edf,29,176,1,260,1725,1.0
p32.edf,29,176,1,278,1725,1.0
p32.edf,29,177,3,0,1725,1.0
p32.edf,29,177,2,294,1876,1.0
p32.edf,29,177,2,442,1876,1.0
p32.edf,29,177,1,312,1876,1.0
p32.edf,29,177,1,380,1876,1.0
p32.edf,29,177,1,448,1876,1.0
p32.edf,29,178,0,40,2562,1.0
p32.edf,29,178,2,236,2562,1.0
p32.edf,29,178,2,368,2562,1.0
p32.edf,29,178,2,78,2562,1.0
p32.edf,29,178,1,156,2562,1.0
p32.edf,29,178,1,216,2562,1.0
p32.edf,29,178,1,282,2562,1.0
p32.edf,29,178,1,262,2562,1.0
p32.edf,29,178,2,336,2562,1.0
p32.edf,29,178,2,270,2562,1.0
p32.edf,29,178,2,318,2562,1.0
p32.edf,29,179,3,0,2562,1.0
p32.edf,29,179,2,198,3448,1.0
p32.edf,29,179,2,412,3448,1.0
p32.edf,29,179,1,172,3448,1.0
p32.edf,29,179,1,296,3448,1.0
p32.edf,29,179,1,260,3448,1.0
p32.edf,29,179,1,158,3448,1.0
p32.edf,29,179,2,362,3448,1.0
p32.edf,29,179,2,254,3448,1.0
p32.edf,29,179,0,210,3448,1.0
p32.edf,29,179,1,1126,3448,1.0
p32.edf,29,180,3,0,3448,1.0
p32.edf,29,180,2,249,4481,1.0
p32.edf,29,180,2,832,4481,1.0
p32.edf,29,180,1,642,4481,1.0
p32.edf,29,180,1,230,4481,1.0
p32.edf,29,180,2,310,4481,1.0
p32.edf,29,180,2,482,4481,1.0
p32.edf,29,180,2,302,4481,1.0
p32.edf,29,180,1,440,4481,1.0
p32.edf,29,180,1,306,4481,1.0
p32.edf,29,180,1,352,4481,1.0
p32.edf,29,180,1,336,4481,1.0
p32.edf,29,181,3,0,4481,1.0
p32.edf,29,181,2,228,6133,1.0
p32.edf,29,181,2,278,6133,1.0
p32.edf,29,181,2,366,6133,1.0
p32.edf,29,181,1,450,6133,1.0
p32.edf,29,181,1,380,6133,1.0
p32.edf,29,181,1,524,6133,1.0
p32.edf,29,181,1,268,6133,1.0
p32.edf,29,181,1,156,6133,1.0
p32.edf,29,181,1,896,6133,1.0
p32.edf,29,181,1,104,6133,1.0
p32.edf,29,181,2,610,6133,1.0
p32.edf,29,181,2,708,6133,1.0
p32.edf,29,181,1,472,6133,1.0
p32.edf,29,181,1,622,6133,1.0
p32.edf,29,181,1,71,6133,1.0
p32.edf,29,182,3,0,6133,1.0
p32.edf,29,182,2,248,2596,1.0
p32.edf,29,182,2,282,2596,1.0
p32.edf,29,182,2,712,2596,1.0
p32.edf,29,182,1,358,2596,1.0
p32.edf,29,182,1,442,2596,1.0
p32.edf,29,182,1,192,2596,1.0
p32.edf,29,182,2,362,2596,1.0
p32.edf,29,183,3,0,2596,1.0
p32.edf,29,183,2,243,4222,1.0
p32.edf,29,183,2,292,4222,1.0
p32.edf,29,183,2,390,4222,1.0
p32.edf,29,183,2,376,4222,1.0
p32.edf,29,183,2,102,4222,1.0
p32.edf,29,183,1,644,4222,1.0
p32.edf,29,183,1,276,4222,1.0
p32.edf,29,183,1,412,4222,1.0
p32.edf,29,183,2,434,4222,1.0
p32.edf,29,183,2,328,4222,1.0
p32.edf,29,183,2,292,4222,1.0
p32.edf,29,183,2,433,4222,1.0
p32.edf,29,184,3,0,4222,1.0
p32.edf,29,184,2,208,2615,1.0
p32.edf,29,184,2,408,2615,1.0
p32.edf,29,184,2,164,2615,1.0
p32.edf,29,184,1,454,2615,1.0
p32.edf,29,184,1,454,2615,1.0
p32.edf,29,184,2,396,2615,1.0
p32.edf,29,184,2,531,2615,1.0
p32.edf,29,185,0,349,4245,1.0
p32.edf,29,185,0,50,4245,1.0
p32.edf,29,185,0,242,4245,1.0
p32.edf,29,185,1,472,4245,1.0
p32.edf,29,185,1,126,4245,1.0
p32.edf,29,185,2,586,4245,1.0
p32.edf,29,185,2,256,4245,1.0
p32.edf,29,185,2,260,4245,1.0
